write_operation;dataset_size;versioning_mode;query_type;procedure_to_evaluate;Increment;Memory_in_MB;Time_in_Seconds;Memory_in_MB_instances
timestamped_insert;big;mem_sav;complex_query;retrieve_live_data;5;9.362518310546875;0.20962704500198015;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_live_data;6;9.362518310546875;0.35907426300036605;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_live_data;7;9.362518310546875;0.20037247100117384;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_live_data;8;9.362518310546875;0.3183707449970825;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_live_data;9;9.362518310546875;0.1997319990005053;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_live_data;10;9.362518310546875;0.2044768399973691;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;1;9.362518310546875;0.2509459370012337;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;2;9.362518310546875;0.09308589899956132;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;3;9.362518310546875;0.09392362799917464;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;4;9.362518310546875;0.06515474399930099;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;5;9.362518310546875;0.05455473300025915;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;6;9.362518310546875;0.05606423000062932;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;7;9.362518310546875;0.05558054900029674;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;8;9.362518310546875;0.05909137400158215;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;9;9.362518310546875;0.05547269900125684;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_live_data;10;9.362518310546875;0.0567475009993359;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;1;9.362518310546875;0.0879199660012091;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;2;9.362518310546875;0.05617469400021946;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;3;9.362518310546875;0.17401887000232819;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;4;9.362518310546875;0.09784445400146069;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;5;9.362518310546875;0.11972157299896935;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;6;9.362518310546875;0.057205552999221254;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;7;9.362518310546875;0.054128339997987496;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;8;9.362518310546875;0.05450665699754609;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;9;9.362518310546875;0.05771140299839317;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_live_data;10;9.362518310546875;0.056403651000437094;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;1;9.362518310546875;0.26136116099951323;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;2;9.362518310546875;0.2036498039997241;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;3;9.362518310546875;0.28079796000019996;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;4;9.362518310546875;0.27099404799810145;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;5;9.362518310546875;0.21711408000192023;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;6;9.362518310546875;0.2092079809990537;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;7;9.362518310546875;0.2141985019989079;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;8;9.362518310546875;0.21032786700016004;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;9;9.362518310546875;0.23078247200101032;9.362518310546875
timestamped_insert;big;q_perf;complex_query;retrieve_history_data;10;9.362518310546875;0.20215008100058185;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;1;9.362518310546875;0.26848018300006515;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;2;9.362518310546875;0.20768762300212984;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;3;9.362518310546875;0.26556184199944255;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;4;9.362518310546875;0.21389094600090175;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;5;9.362518310546875;0.20050772700051311;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;6;9.362518310546875;0.19879243800096447;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;7;9.362518310546875;0.2015549120005744;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;8;9.362518310546875;0.2598703250005201;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;9;9.362518310546875;0.19917381999766803;9.362518310546875
timestamped_insert;big;mem_sav;complex_query;retrieve_history_data;10;9.362518310546875;0.20610908899834612;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;1;9.362518310546875;0.10307788599675405;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;2;9.362518310546875;0.06023002800066024;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;3;9.362518310546875;0.0883047040006204;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;4;9.362518310546875;0.05849596099869814;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;5;9.362518310546875;0.05383271800019429;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;6;9.362518310546875;0.05653632000030484;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;7;9.362518310546875;0.06562216499878559;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;8;9.362518310546875;0.05752432100052829;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;9;9.362518310546875;0.05289009099942632;9.362518310546875
timestamped_insert;big;q_perf;simple_query;retrieve_history_data;10;9.362518310546875;0.055352097002469236;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;1;9.362518310546875;0.0852434100015671;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;2;9.362518310546875;0.05977701299707405;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;3;9.362518310546875;0.14989244799653534;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;4;9.362518310546875;0.05735775200082571;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;5;9.362518310546875;0.05369643000085489;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;6;9.362518310546875;0.05291271999885794;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;7;9.362518310546875;0.05887758099925122;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;8;9.362518310546875;0.05444597200039425;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;9;9.362518310546875;0.05369671599692083;9.362518310546875
timestamped_insert;big;mem_sav;simple_query;retrieve_history_data;10;9.362518310546875;0.055523304999951506;9.362518310546875
timestamped_update;small;q_perf;complex_query;re-cite_query;1;4.052821159362793;2.3331544539978495;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;2;5.042652130126953;0.547387548002007;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;3;6.0391082763671875;0.6016183320025448;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;4;6.866066932678223;0.6370042830021703;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;5;7.771529197692871;0.42938554599822965;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;6;8.780367851257324;0.4319016309964354;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;7;8.89365291595459;0.47773168699495727;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;8;8.89365291595459;0.4385455180017743;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;9;8.89365291595459;0.43884121000155574;0.42423343658447266
timestamped_update;small;q_perf;complex_query;re-cite_query;10;8.89365291595459;0.4325541840007645;0.42423343658447266
timestamped_update;small;mem_sav;complex_query;re-cite_query;1;8.89365291595459;0.48102897700300673;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;2;8.89365291595459;0.4589898530030041;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;3;8.89365291595459;0.46832716000062646;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;4;8.89365291595459;0.4382240869963425;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;5;9.199023246765137;0.49656784699618584;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;6;9.199023246765137;0.44326820599962957;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;7;9.199023246765137;0.4601842179981759;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;8;9.199023246765137;0.4443794040053035;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;9;9.199023246765137;0.46398633000353584;8.89365291595459
timestamped_update;small;mem_sav;complex_query;re-cite_query;10;9.289477348327637;0.4820503800001461;8.89365291595459
timestamped_update;small;q_perf;simple_query;re-cite_query;1;9.289477348327637;0.29379076099576196;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;2;9.289477348327637;0.14334815699839965;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;3;9.289477348327637;0.1236810440022964;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;4;9.289477348327637;0.14006585699826246;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;5;9.289477348327637;0.1318243319983594;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;6;9.289477348327637;0.12377181600459153;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;7;9.289477348327637;0.12952697999571683;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;8;9.289477348327637;0.12167842200142331;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;9;9.289477348327637;0.11995922699861694;9.289477348327637
timestamped_update;small;q_perf;simple_query;re-cite_query;10;9.289477348327637;0.12293724500341341;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;1;9.289477348327637;0.16859673200087855;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;2;9.289477348327637;0.27206657500209985;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;3;9.289477348327637;0.1533519759977935;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;4;9.289477348327637;0.26523729000473395;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;5;9.289477348327637;0.16897229000460356;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;6;9.289477348327637;0.17167976500059012;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;7;9.289477348327637;0.14441902800172102;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;8;9.289477348327637;0.17134116300439928;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;9;9.289477348327637;0.14611862099991413;9.289477348327637
timestamped_update;small;mem_sav;simple_query;re-cite_query;10;9.289477348327637;0.14574333599739475;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;1;9.289477348327637;0.4717056919980678;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;2;9.289477348327637;0.4553278870007489;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;3;9.289477348327637;0.45693587699497584;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;4;9.289477348327637;0.42591353799798526;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;5;9.289477348327637;0.4299678489987855;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;6;9.289477348327637;0.47509574200375937;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;7;9.289477348327637;0.44839056299679214;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;8;9.289477348327637;0.4326791060011601;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;9;9.289477348327637;0.4291075000001001;9.289477348327637
timestamped_update;small;q_perf;complex_query;cite_query;10;9.289477348327637;0.43255157999374205;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;1;9.289477348327637;0.4507814140015398;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;2;9.289477348327637;0.4733060060025309;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;3;9.289477348327637;0.4647070540013374;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;4;9.289477348327637;0.4450702039976022;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;5;9.289477348327637;0.4541796680059633;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;6;9.330970764160156;0.5090127240036963;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;7;9.330970764160156;0.4531730910020997;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;8;9.330970764160156;0.45665875999839045;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;9;9.330970764160156;0.46500820299843326;9.289477348327637
timestamped_update;small;mem_sav;complex_query;cite_query;10;9.330970764160156;0.4561315899991314;9.289477348327637
timestamped_update;small;q_perf;simple_query;cite_query;1;9.330970764160156;0.14174240599822951;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;2;9.330970764160156;0.13683369899808895;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;3;9.330970764160156;0.12765367999963928;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;4;9.330970764160156;0.15612755800248124;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;5;9.330970764160156;0.1305488250000053;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;6;9.330970764160156;0.1463810179993743;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;7;9.330970764160156;0.1484407270036172;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;8;9.330970764160156;0.1422645439961343;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;9;9.330970764160156;0.1295959339986439;9.330970764160156
timestamped_update;small;q_perf;simple_query;cite_query;10;9.330970764160156;0.13344575100200018;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;1;9.330970764160156;0.1510629339973093;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;2;9.330970764160156;0.16851864499767544;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;3;9.330970764160156;0.17482861600001343;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;4;9.330970764160156;0.28641625300224405;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;5;9.330970764160156;0.1529167749977205;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;6;9.330970764160156;0.1476878850007779;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;7;9.330970764160156;0.15653483299684012;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;8;9.330970764160156;0.17244733899860876;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;9;9.330970764160156;0.15651300200261176;9.330970764160156
timestamped_update;small;mem_sav;simple_query;cite_query;10;9.330970764160156;0.15515900299942587;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;1;9.330970764160156;0.21011163599905558;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;2;9.330970764160156;0.355666547002329;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;3;9.330970764160156;0.20508316199993715;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;4;9.330970764160156;0.22783169800095493;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;5;9.330970764160156;0.2203590900026029;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;6;9.330970764160156;0.21757816600438673;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;7;9.330970764160156;0.2047115550012677;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;8;9.330970764160156;0.20377060899772914;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;9;9.330970764160156;0.20726449700305238;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_live_data;10;9.330970764160156;0.20837840199965285;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;1;9.330970764160156;0.2048668799980078;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;2;9.330970764160156;0.4189776659986819;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;3;9.330970764160156;0.206923199002631;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;4;9.330970764160156;0.20439056300529046;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;5;9.330970764160156;0.20236769499751972;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;6;9.330970764160156;0.2051163079959224;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;7;9.330970764160156;0.20722947199828923;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;8;9.330970764160156;0.20815070700336946;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;9;9.330970764160156;0.20693499100161716;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_live_data;10;9.330970764160156;0.20346885599428788;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;1;9.330970764160156;0.09374158099672059;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;2;9.330970764160156;0.06027136700140545;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;3;9.330970764160156;0.43513932199857663;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;4;9.330970764160156;0.059332071999961045;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;5;9.330970764160156;0.05507417100307066;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;6;9.330970764160156;0.05646133499976713;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;7;9.330970764160156;0.11833290000504348;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;8;9.330970764160156;0.060489816998597234;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;9;9.330970764160156;0.056215810000139754;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_live_data;10;9.330970764160156;0.05750352400355041;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;1;9.330970764160156;0.0784599859980517;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;2;9.330970764160156;0.14634520999970846;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;3;9.330970764160156;0.05603863400028786;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;4;9.330970764160156;0.09575178500381298;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;5;9.330970764160156;0.06595211900275899;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;6;9.330970764160156;0.059935985002084635;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;7;9.330970764160156;0.06038334800541634;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;8;9.330970764160156;0.11118724099651445;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;9;9.330970764160156;0.06231710300198756;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_live_data;10;9.330970764160156;0.060632754997641314;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;1;9.330970764160156;0.2058263189974241;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;2;9.330970764160156;0.21874179400037974;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;3;9.330970764160156;0.41466575599770295;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;4;9.330970764160156;0.2047695979999844;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;5;9.330970764160156;0.399146675998054;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;6;9.330970764160156;0.20522464899840998;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;7;9.330970764160156;0.21412048100319225;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;8;9.330970764160156;0.3826122550017317;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;9;9.330970764160156;0.20650853699771687;9.330970764160156
timestamped_update;small;q_perf;complex_query;retrieve_history_data;10;9.330970764160156;0.20419928299816092;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;1;9.330970764160156;0.2068712010004674;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;2;9.330970764160156;0.4232187320012599;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;3;9.330970764160156;0.20576732799963793;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;4;9.330970764160156;0.2122400000007474;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;5;9.330970764160156;0.38767859899962787;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;6;9.330970764160156;0.20809667499997886;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;7;9.330970764160156;0.21700408000469906;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;8;9.330970764160156;0.4671753240036196;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;9;9.330970764160156;0.20985403200029396;9.330970764160156
timestamped_update;small;mem_sav;complex_query;retrieve_history_data;10;9.330970764160156;0.20240913399902638;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;1;9.330970764160156;0.054456899997603614;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;2;9.330970764160156;0.13557084100466454;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;3;9.330970764160156;0.05683484200562816;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;4;9.330970764160156;0.07646994999959134;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;5;9.330970764160156;0.05738355699577369;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;6;9.330970764160156;0.0955509740015259;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;7;9.330970764160156;0.05844077599613229;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;8;9.330970764160156;0.05932113000017125;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;9;9.330970764160156;0.15813310199882835;9.330970764160156
timestamped_update;small;q_perf;simple_query;retrieve_history_data;10;9.330970764160156;0.05973847600398585;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;1;9.330970764160156;0.11933724099799292;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;2;9.330970764160156;0.05734770099661546;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;3;9.330970764160156;0.0949252249993151;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;4;9.330970764160156;0.06013434500346193;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;5;9.330970764160156;0.10343420800199965;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;6;9.330970764160156;0.06029469399800291;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;7;9.330970764160156;0.059343023000110406;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;8;9.330970764160156;0.11580404800042743;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;9;9.330970764160156;0.058445836999453604;9.330970764160156
timestamped_update;small;mem_sav;simple_query;retrieve_history_data;10;9.330970764160156;0.06230198100092821;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;1;9.330970764160156;0.4396532680038945;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;2;9.330970764160156;0.4747934519982664;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;3;9.330970764160156;0.4247785859988653;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;4;9.330970764160156;0.42158994499914115;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;5;9.330970764160156;0.42275464300473686;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;6;9.330970764160156;0.4515639609962818;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;7;9.330970764160156;0.4377625959969009;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;8;9.330970764160156;0.5082384399938746;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;9;9.330970764160156;0.42106686499755597;9.330970764160156
timestamped_insert;small;q_perf;complex_query;re-cite_query;10;9.330970764160156;0.4191121170006227;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;1;9.330970764160156;0.46511500899941893;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;2;9.330970764160156;0.6724906870003906;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;3;9.330970764160156;0.42712834700068925;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;4;9.330970764160156;0.4384973069973057;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;5;9.330970764160156;0.4641309260041453;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;6;9.421409606933594;0.47652247099904343;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;7;9.421409606933594;0.4479890379952849;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;8;9.421409606933594;0.5352014090021839;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;9;9.421409606933594;0.4447154809968197;9.330970764160156
timestamped_insert;small;mem_sav;complex_query;re-cite_query;10;9.421409606933594;0.4275752449975698;9.330970764160156
timestamped_insert;small;q_perf;simple_query;re-cite_query;1;9.421409606933594;0.13862448200234212;9.421409606933594
timestamped_insert;small;q_perf;simple_query;re-cite_query;2;9.421409606933594;0.18886165200092364;9.421409606933594
timestamped_insert;small;q_perf;simple_query;re-cite_query;3;9.421409606933594;0.1345976709999377;9.421409606933594
timestamped_insert;small;q_perf;simple_query;re-cite_query;4;9.421409606933594;0.12941014500393067;9.421409606933594
timestamped_insert;small;q_perf;simple_query;re-cite_query;5;9.421409606933594;0.12263091600470943;9.421409606933594
timestamped_insert;small;q_perf;simple_query;re-cite_query;6;9.421409606933594;0.1246307270048419;9.421409606933594
timestamped_insert;small;q_perf;simple_query;re-cite_query;7;9.421409606933594;0.1324700170007418;9.421409606933594
timestamped_insert;small;q_perf;simple_query;re-cite_query;8;9.421409606933594;0.12267759599490091;9.421409606933594
